,number,title,classification,timestamp,latitude,longitude,month,year,state
3619,41309,Report 41309: Possible daylight sighting by a bicyclist on the General James A. Van Fleet State Trail,Class B,2013-04-29 12:00:00,28.525,-81.95499,4,2013,Florida
3620,41232,Report 41232: Sighting of two animals walking a ridge line in Salt Fork State Park,Class A,2013-05-05 12:00:00,40.10348,-81.50933,5,2013,Ohio
3621,41169,Report 41169: Motorist sees a tall man-like figure standing in a field at dawn near Cedartown,Class B,2013-05-10 12:00:00,33.95003,-85.35133,5,2013,Georgia
3622,65655,Report 65655: Possible camp stalking at Bear Island Campground in Big Cypress National Preserve,Class B,2013-05-15 12:00:00,26.18326,-81.24751,5,2013,Florida
3623,41265,Report 41265: Possible sighitng at dusk by father and daughter riding an ATV near Bartow,Class B,2013-05-16 12:00:00,27.93531,-81.87347,5,2013,Florida
3624,45903,Report 45903: Camper has nightime intimidation encounter in the Pine Barrens,Class B,2013-05-18 12:00:00,39.69191,-74.55341,5,2013,New Jersey
3625,41195,Report 41195: Woman hears possible vocalizations in the James A. Reed Memorial Wildlife Area,Class B,2013-05-19 12:00:00,38.524,-94.1927,5,2013,Missouri
3626,41275,Report 41275: Possible nighttime road crossing on HWY 528 outside Orlando,Class B,2013-05-23 12:00:00,28.45247,-81.01299,5,2013,Florida
3627,41350,Report 41350: Campers on Mount Graham experience possible intimidation behavior,Class B,2013-05-26 12:00:00,32.70631,-109.9134,5,2013,Arizona
3628,41270,Report 41270: Possible daylight sighting while driving in farm country near Nashville,Class B,2013-05-27 12:00:00,40.59307,-82.14194,5,2013,Ohio
3629,59396,Report 59396: Daylight sighting 20 miles southeast of Chillicothe,Class A,2013-06-01 12:00:00,39.0895,-82.8342,6,2013,Ohio
3630,48797,Report 48797: Men exploring logging roads hear possible knocks and a branch break near Cinebar,Class B,2013-06-02 12:00:00,46.64191,-122.4607,6,2013,Washington
3631,56257,Report 56257: River rafter has rocks thrown toward him while hiking near Sheepeater Hot Springs,Class B,2013-06-06 12:00:00,44.62801,-115.2019,6,2013,Idaho
3632,41395,Report 41395: Daylight sighting outside Grain Valley near the Monkey Mountain Park Reserve,Class A,2013-06-07 12:00:00,38.5992,-94.1057,6,2013,Missouri
3633,41508,Report 41508: Motorist observes large hairy biped in the late afternoon near Taylorsville,Class A,2013-06-12 12:00:00,35.94647,-81.03185,6,2013,North Carolina
3634,45320,Report 45320: Early morning fisherman hears possible howl near Hawley Lake,Class B,2013-06-14 12:00:00,33.988,-109.7452,6,2013,Arizona
3635,41447,Report 41447: Campers on Mount Graham are frightened by late-night visitor,Class B,2013-06-16 12:00:00,32.70722,-109.9648,6,2013,Arizona
3636,41452,Report 41452: Couple flees their camp site after a possible late night encounter at Salt Fork State Park,Class B,2013-06-17 12:00:00,40.12719,-81.50403,6,2013,Ohio
3637,41718,Report 41718: Motorcyclist has daylight sighting south of Kellerville,Class A,2013-06-22 12:00:00,39.91682,-90.95499,6,2013,Illinois
3638,41774,Report 41774: Woman is startled after seeing a face with yellow eyes peering into her kitchen window near Valley City,Class B,2013-06-25 12:00:00,41.22248,-81.91616,6,2013,Ohio
3639,44263,Report 44263: Road crossing and a close call with a vehicle during the day outside Hanson,Class A,2013-06-25 12:00:00,42.09091,-71.42092,6,2013,Massachusetts
3640,41514,Report 41514: Friends enjoying a late night together are startled by a eerie howl near Eagle River,Class B,2013-06-26 12:00:00,45.941,-89.21035,6,2013,Wisconsin
3641,41506,Report 41506: Fisherman reports possible sightings and activity around Lake James,Class B,2013-06-26 12:00:00,35.78043,-81.77603,6,2013,North Carolina
3642,42295,Report 42295: Possible encounter makes campers leave Lake Jeanette campground near Orr,Class B,2013-06-28 12:00:00,48.1316,-92.296,6,2013,Minnesota
3643,56106,Report 56106: Family finds strange prints on a trail in Waubonsie State Park,Class B,2013-06-30 12:00:00,40.66972,-95.68422,6,2013,Iowa
3644,41657,Report 41657: Daybreak sighting by fishermen driving to a tournament near Phillips,Class A,2013-07-12 12:00:00,45.672,-90.43515,7,2013,Wisconsin
3645,48073,Report 48073: Fisherman sees tall figure with orange eyeshine leaving the Menominee River near Norway,Class B,2013-07-13 12:00:00,45.7457,-87.87157,7,2013,Wisconsin
3646,59071,Report 59071: Two night fishermen have scary encounter with two individuals west of Edgar Springs,Class A,2013-07-15 12:00:00,37.422,-91.578,7,2013,Missouri
3647,60969,"Report 60969: Cabin builder sees upright figure, finds oily hand prints, hears possible knocks west of Newport",Class B,2013-07-15 12:00:00,48.15997,-118.0387,7,2013,Washington
3648,55789,Report 55789: Possible wood knocks and tree push while biking near Lenexa,Class B,2013-07-15 12:00:00,38.5735,-94.477,7,2013,Missouri
3649,41700,Report 41700: Motorist observes a dark shaggy figure running on the road in daylight near Ogden,Class B,2013-07-23 12:00:00,42.10722,-94.01338,7,2013,Iowa
3650,63279,Report 63279: Couple observes a Bigfoot outside cabin window in Allegany State Park,Class A,2013-07-23 12:00:00,42.06832,-78.7492,7,2013,New York
3651,41770,Report 41770: Huge rocks thrown at night fishermen on Jewell Lake,Class B,2013-07-31 12:00:00,44.68047,-83.61314,7,2013,Michigan
3652,48388,"Report 48388: Strange, large animal seen at night on a rural road near Auburn",Class B,2013-07-31 12:00:00,42.23576,-94.91264,7,2013,Iowa
3653,41935,Report 41935: Couple observe a large dark figure as it watches fishermen at Skaguay Reservoir near Victor,Class B,2013-08-05 12:00:00,38.68775,-105.047,8,2013,Colorado
3654,41825,Report 41825: Bear hunter unnerved by thrashing in the bushes by unseen animal near Verlot,Class B,2013-08-07 12:00:00,48.10892,-121.5186,8,2013,Washington
3655,41880,Report 41880: Possible vocalizations heard from the Bear Heaven Campground east of Elkins,Class B,2013-08-14 12:00:00,38.93027,-79.68047,8,2013,West Virginia
3656,57358,Report 57358: Possible howl heard while fishing at night near Otterville,Class B,2013-08-15 12:00:00,42.51633,-91.96428,8,2013,Iowa
3657,43973,Report 43973: Canoers report a rock throw and possible grunts near Grand Marais,Class B,2013-08-18 12:00:00,46.06195,-90.0545,8,2013,Wisconsin
3658,41981,Report 41981: Campers awakened by possible late-night screams north of Woods Canyon Lake,Class B,2013-08-22 12:00:00,34.24228,-110.5712,8,2013,Arizona
3659,44479,Report 44479: Possible encounter while fishing Lake Guntersville at night,Class B,2013-08-24 12:00:00,34.24174,-85.08995,8,2013,Georgia
3660,42120,Report 42120: Possible nighttime sighting while camping on a farm on a foggy night near Nashville,Class B,2013-08-24 12:00:00,40.60291,-82.16943,8,2013,Ohio
3661,42064,Report 42064: Driver has possible daylight sighting on US Route 33 outside Rawley Springs,Class B,2013-08-31 12:00:00,38.57716,-79.11095,8,2013,Virginia
3662,42056,Report 42056: Possible activity at a cabin outside Traverse City,Class B,2013-09-02 12:00:00,44.83369,-85.72845,9,2013,Michigan
3663,42148,Report 42148: Possible nighttime encounters at a campground near Pine Flat Resort,Class B,2013-09-13 12:00:00,35.84503,-118.6331,9,2013,California
3664,42128,Report 42128: Residents hear possible activity near Linden,Class B,2013-09-15 12:00:00,38.89625,-78.1268,9,2013,Virginia
3665,46025,Report 46025: Motorist has afternoon sighting on Sherman Creek Pass,Class A,2013-09-15 12:00:00,48.6254,-118.4262,9,2013,Washington
3666,42304,Report 42304: Camper photographs possible footprints at Lena Lake in the Buckhorn Wilderness,Class B,2013-09-21 12:00:00,47.61922,-123.1592,9,2013,Washington
3667,44989,Report 44989: Campers hear possible vocalization just outside their tent in Mt. Hood National Forest,Class B,2013-09-24 12:00:00,45.1518,-122.1032,9,2013,Oregon
3668,42448,Report 42448: Motorist has a close daylight sighting of a Sasquatch chasing a deer near Ocean Shores (Sketches included),Class A,2013-09-30 12:00:00,47.0562,-124.0556,9,2013,Washington
3669,43689,Report 43689: Night fisherman first hears and then observes two Bigfoots in his spotlight near Birmingham,Class A,2013-10-02 12:00:00,33.55153,-86.98473,10,2013,Alabama
3670,57013,Report 57013: Motorist has possible daytime sighting near Loveland on the Little Miami River,Class B,2013-10-12 12:00:00,39.26903,-84.25986,10,2013,Ohio
3671,42939,Report 42939: Late afternoon sighting by a bow hunter in his tree stand south of Clanton,Class A,2013-10-15 12:00:00,32.48322,-86.37698,10,2013,Alabama
3672,40177,Report 40177: Early morning road crossing north of Branson,Class A,2013-10-15 12:00:00,36.39835,-93.14626,10,2013,Arkansas
3673,43399,"Report 43399: Scientist skeptic has early morning encounter behind gas station near Las Vegas, NM",Class A,2013-10-18 12:00:00,35.52162,-105.2526,10,2013,New Mexico
3674,43204,Report 43204: Possible early evening sighting while driving by a vineyard near Taylorsville,Class B,2013-10-18 12:00:00,35.84103,-81.20877,10,2013,North Carolina
3675,43148,Report 43148: Hiker has close daylight sighting in Beall Woods State Park,Class A,2013-10-23 12:00:00,38.354,-87.8572,10,2013,Illinois
3676,51816,Report 51816: Hunter hears possible knocks after evening meal near Smackout Creek Road.,Class B,2013-10-24 12:00:00,48.80483,-117.5853,10,2013,Washington
3677,42726,Report 42726: Nighttime sighting by a man walking his dog in a subdivision next to the Ocala National Forest,Class A,2013-10-26 12:00:00,29.1795,-82.0435,10,2013,Florida
3678,57880,Report 57880: Juvenile observed during the daytime by a bow hunter near Alto Pass,Class A,2013-10-29 12:00:00,37.56937,-89.36241,10,2013,Illinois
3679,42473,Report 42473: Hunter's possible encounter near Kirbyville,Class B,2013-11-02 12:00:00,30.7114,-94.04529,11,2013,Texas
3680,42647,Report 42647: Hunter finds possible footprints and knuckle prints near Priest Lake,Class B,2013-11-02 12:00:00,48.74915,-116.8415,11,2013,Idaho
3681,47523,Report 47523: Hunter north of Macon hears two large animals as he dresses his deer,Class B,2013-11-05 12:00:00,33.09184,-83.69681,11,2013,Georgia
3682,43285,Report 43285: Bow hunter with binoculars observes a tall Bigfoot with a smaller one near Amenia,Class A,2013-11-09 12:00:00,41.87219,-73.55858,11,2013,New York
3683,42692,Report 42692: Daytime road crossing seen near Ashland,Class B,2013-11-10 12:00:00,33.12572,-85.49103,11,2013,Alabama
3684,58702,Report 58702: Coyote hunter's possible encounter with white furred juvenile.,Class A,2013-11-12 12:00:00,40.94825,-80.69776,11,2013,Ohio
3685,59073,Report 59073: Bow hunter has another daylight sighting from his stand near Alto Pass,Class A,2013-11-12 12:00:00,37.56937,-89.36241,11,2013,Illinois
3686,50502,Report 50502: Possible sighting while hunting near Radom,Class B,2013-11-12 12:00:00,38.27372,-89.21439,11,2013,Illinois
3687,58461,Report 58461: Hunter using game caller (squealing rabbit) has extended daylight sighting in Gifford Pinchot,Class A,2013-11-12 12:00:00,46.47816,-121.9103,11,2013,Washington
3688,43491,Report 43491: Possible daylight road crossing on Cascade Lakes Hwy. near Bend,Class B,2013-11-15 12:00:00,43.98136,-121.4705,11,2013,Oregon
3689,42226,"Report 42226: Multiple interactions involving a possible road crossing, vocalizations and paralleling experienced by a hunter/homeowner near the Rogue River Game Area",Class B,2013-11-15 12:00:00,43.22,-85.68,11,2013,Michigan
3690,43757,Report 43757: Rocks and growls spook carpenters working at a home with ongoing activity near Stanwood,Class B,2013-11-20 12:00:00,48.27656,-122.2138,11,2013,Washington
3691,42945,Report 42945: Memory told of a daylight sighting along railroad tracks east of Plumfield,Class A,2013-11-24 12:00:00,37.88755,-88.98393,11,2013,Illinois
3692,42978,Report 42978: Daytime sighting by a wildlife biologist on a trail in the Cypress Creek Preserve,Class A,2013-11-24 12:00:00,28.14162,-82.3948,11,2013,Florida
3693,43193,Report 43193: Homeowner reports possible interactions that include his hunting dogs near Pax,Class B,2013-11-30 12:00:00,37.603,-81.2625,11,2013,West Virginia
3695,38923,Report 38923: Possible nighttime activity in the retirement community The Villages,Class B,2013-12-13 12:00:00,28.94296,-81.97549,12,2013,Florida
3696,43295,Report 43295: Family discovers possible snow tracks in their yard near Land O' Lakes,Class B,2013-12-15 12:00:00,46.1675,-89.3381,12,2013,Wisconsin
3697,45566,Report 45566: Hunters in the Big Cypress National Preserve observe large biped traversing their recent path,Class B,2013-12-15 12:00:00,27.45883,-80.79379,12,2013,Florida
3698,49518,Report 49518: Biped sighted crossing road at night near Lake Bemidji,Class B,2013-12-18 12:00:00,47.52413,-94.88525,12,2013,Minnesota
3699,43407,Report 43407: Possible daytime road crossing on SR 32 near Jasper,Class B,2013-12-24 12:00:00,39.05922,-83.07492,12,2013,Ohio
3700,43122,Report 43122: Driver startled to see a tall figure next to U.S. Hwy. 151 near Mineral Point,Class B,2013-12-27 12:00:00,42.82445,-90.24295,12,2013,Wisconsin
3701,43611,Report 43611: Couple spot possible footprints on Benton MacKaye Trail near Blue Ridge,Class B,2014-01-05 12:00:00,34.81182,-84.3453,1,2014,Georgia
3702,50178,Report 50178: Recollection of a roadside sighting of a white Bigfoot near Blount Springs,Class A,2014-01-14 12:00:00,33.89833,-86.84557,1,2014,Alabama
3703,43859,Report 43859: Horse trainer hears frightening vocalizations near Shelton,Class B,2014-01-15 12:00:00,47.12015,-123.0865,1,2014,Washington
3704,43901,Report 43901: Possible nighttime road crossing near Bethany,Class B,2014-01-19 12:00:00,41.50383,-75.23662,1,2014,Pennsylvania
3705,43952,"Report 43952: Fisherman hears possible howl, knocks and has object thrown near him in the Medina River Natural Area",Class B,2014-01-22 12:00:00,29.26258,-98.56143,1,2014,Texas
3706,44401,Report 44401: YMCA camp guest has a possible nighttime sighting and hears strange vocalizations in Estes Park,Class B,2014-02-09 12:00:00,40.33838,-105.5728,2,2014,Colorado
3707,44173,Report 44173: Possible tracks found by a man and his dog at a rest stop near Piketon,Class B,2014-02-14 12:00:00,38.9506,-83.02551,2,2014,Ohio
3708,44262,Report 44262: Possible daylight sighting by a couple at Geneva-on-the-Lake State Park,Class B,2014-02-15 12:00:00,41.85256,-80.96186,2,2014,Ohio
3709,44309,"Report 44309: Beaver Run Reservior area, 28 miles East of Pittsburgh, motorist sighting around midnight in Winter",Class B,2014-02-16 12:00:00,40.43163,-79.58031,2,2014,Pennsylvania
3710,44445,Report 44445: Man has late night road crossing encounter outside Levittown,Class A,2014-02-25 12:00:00,40.1316,-74.85745,2,2014,Pennsylvania
3711,44474,Report 44474: Off roader testing his snow machine observes an “Oversized Gorilla” near Ashford.,Class A,2014-03-01 12:00:00,46.77641,-121.9557,3,2014,Washington
3712,45666,Report 45666: Two friends witness daytime road crossing near Conifer,Class A,2014-03-02 12:00:00,39.35503,-105.2527,3,2014,Colorado
3713,56438,Report 56438: Early morning commuter swerves to miss tall hairy figure near Grain Valley,Class A,2014-03-05 12:00:00,38.99353,-94.22043,3,2014,Missouri
3714,46620,Report 46620: Possible nighttime sighting through a living room window near Potomac,Class B,2014-03-15 12:00:00,39.06392,-77.2948,3,2014,Maryland
3715,46520,Report 46520: Homeowner has possible encounter while in his yard near Ocean Shores,Class B,2014-03-15 12:00:00,46.96114,-124.1526,3,2014,Washington
3716,44645,Report 44645: Motorist has possible daylight sighting near Embarras River,Class B,2014-03-20 12:00:00,38.893,-87.869,3,2014,Illinois
3717,44678,Report 44678: Possible road crossing early in the day near Jasper,Class B,2014-03-25 12:00:00,31.05591,-94.20776,3,2014,Texas
3718,44721,Report 44721: Motorist nearly collides with a large white animal at night near McPherson,Class A,2014-03-29 12:00:00,38.19744,-97.41755,3,2014,Kansas
3719,44487,Report 44487: Memory told of a close dalylight observation outside Alexander City,Class A,2014-03-30 12:00:00,32.91874,-85.9793,3,2014,Alabama
3720,45570,Report 45570: Early morning road crossing near Woodstock,Class A,2014-04-03 12:00:00,38.90323,-78.48832,4,2014,Virginia
3721,44429,Report 44429: Truck driver watches a Bigfoot chase Deer across US-30 west of Boone,Class A,2014-04-04 12:00:00,42.03477,-93.92304,4,2014,Iowa
3722,67540,Report 67540: Gold panner reports rocks thrown in frequent sighting zone within Uwharrie National Forest,Class B,2014-04-15 12:00:00,35.25048,-79.86721,4,2014,North Carolina
3723,47536,Report 47536: Evening sighting from a fishing boat on Fools Hollow Lake near Show Low.,Class A,2014-04-22 12:00:00,34.285,-110.11,4,2014,Arizona
3724,47439,Report 47439: Fishermen have possible daytime encounter near Escanaba,Class B,2014-04-23 12:00:00,45.93311,-87.05026,4,2014,Michigan
3725,64096,Report 64096: 6:30am sighting by two hunters driving 100 yds south of Cooper's Landing,Class A,2014-04-27 12:00:00,38.485,-92.225,4,2014,Missouri
3726,44946,Report 44946: Couple awakened by very loud howls near Maple Valley,Class B,2014-05-02 12:00:00,47.34072,-122.0775,5,2014,Washington
3727,43619,Report 43619: Motorist has twilight sighting south of Oquawka.,Class A,2014-05-12 12:00:00,40.9119,-90.928,5,2014,Illinois
3728,44649,Report 44649: Memory told of a daytime sighting on a farm south of Rock Falls,Class A,2014-05-12 12:00:00,41.72264,-89.80784,5,2014,Illinois
3729,44644,Report 44644: Memory told of a daylight sighting near Chauncey,Class B,2014-05-12 12:00:00,38.87531,-87.90503,5,2014,Illinois
3730,42150,Report 42150: Possible footprint and handprint found in Plum Creek Play Meadow - Forest Preserve,Class B,2014-05-12 12:00:00,41.4811,-87.5321,5,2014,Illinois
3731,45049,Report 45049: Two men have a close up sighting during road crossing outside Cle Elum at sunset,Class A,2014-05-12 12:00:00,47.1902,-120.9783,5,2014,Washington
3732,43348,Report 43348: Memory told of sighting at night along SR 108 near Hagaman,Class A,2014-05-14 12:00:00,39.30525,-90.0933,5,2014,Illinois
3733,45041,Report 45041: Man recalls possibly seeing a bigfoot playing peek-a-boo in headlights while parked west of Midlothian,Class B,2014-05-14 12:00:00,41.63289,-87.79683,5,2014,Illinois
3734,43319,Report 43319: Possible sighting by a motorist near Hettick,Class B,2014-05-14 12:00:00,39.34657,-90.1173,5,2014,Illinois
3735,44003,Report 44003: Close encounter while fishing remembered near Giant City State Park,Class A,2014-05-14 12:00:00,37.63264,-89.17177,5,2014,Illinois
3736,45215,Report 45215: Series of Bigfoot sightings at a cabin outside of Bethesda,Class A,2014-05-23 12:00:00,40.01983,-81.07013,5,2014,Ohio
3737,49092,Report 49092: Two motorists observe a young sasquatch on bridge outside Toutle along the route to Mt. St. Helens,Class A,2014-06-01 12:00:00,46.32793,-122.4349,6,2014,Washington
3738,45280,"Report 45280: Family going fishing find a large, strange footprint in a sandbar near Gratis",Class B,2014-06-07 12:00:00,39.65625,-84.51192,6,2014,Ohio
3739,45360,Report 45360: Campers sleeping inside their tent hear clacking and are touched near Bumping Lake,Class B,2014-06-08 12:00:00,46.85524,-121.3034,6,2014,Washington
3740,45296,Report 45296: Motorist observes a Bigfoot chasing a deer at night near Bremen,Class A,2014-06-09 12:00:00,34.00806,-86.96416,6,2014,Alabama
3741,64064,"Report 64064: Camper hears Sierra-type whoops and knocking near Lost Creek Wilderness, 35mi SW of Denver",Class B,2014-06-12 12:00:00,39.30023,-105.6723,6,2014,Colorado
3742,45418,Report 45418: Campers hear possible vocalization and have trailer shaken at Interstate State Park,Class B,2014-06-13 12:00:00,45.38867,-92.66538,6,2014,Wisconsin
3743,47161,Report 47161: Dark figure observed thru binoculars during an afternoon on Baker Lake near Swift Creek,Class B,2014-06-14 12:00:00,48.43505,-121.3455,6,2014,Washington
3744,45464,Report 45464: Motorist has a daylight sighting on Hwy. 9 east of Cedar Bluff,Class A,2014-06-17 12:00:00,34.14117,-85.22781,6,2014,Georgia
3745,46334,Report 46334: Guy exploring creeks finds tracks then growled at by large dark figure 10mi northeast of Russellville.,Class B,2014-06-18 12:00:00,36.91533,-86.73543,6,2014,Kentucky
3746,45726,Report 45726: Dirt bike riders hear possible knocks north of Lake Wenatchee,Class B,2014-06-22 12:00:00,47.85691,-120.6502,6,2014,Washington
3747,45652,Report 45652: Late-night frog hunters experience possible territorial behavior north of Rimrock,Class B,2014-06-29 12:00:00,34.67245,-111.7099,6,2014,Arizona
3748,45813,Report 45813: Camper hears strange knocking and screams in Tillamook Forest,Class B,2014-07-09 12:00:00,45.59864,-123.6113,7,2014,Oregon
3749,45830,Report 45830: Motorist has possible nighttime sighting in the Forest Preserves outside Chicago,Class B,2014-07-11 12:00:00,41.7173,-87.8617,7,2014,Illinois
3750,45831,Report 45831: Bigfoot running with a deer in its arms is struck by a car late at night north of Wells,Class A,2014-07-11 12:00:00,43.46181,-74.23166,7,2014,New York
3751,45851,Report 45851: Motorist observes a large biped crossing US-33 at night near Plattsburg,Class A,2014-07-11 12:00:00,39.60238,-94.40015,7,2014,Missouri
3752,56826,Report 56826: Close daytime sighting on a ranch in the Canadian River Valley,Class A,2014-07-14 12:00:00,35.93985,-100.6767,7,2014,Texas
3753,45911,Report 45911: Family experiences possible activity outside their home near Bemidji,Class B,2014-07-15 12:00:00,47.48271,-95.05023,7,2014,Minnesota
3754,59668,Report 59668: Boater spots something odd during the day on Lake Shasta,Class B,2014-07-15 12:00:00,40.7729,-122.1024,7,2014,California
3755,47165,Report 47165: Two campers take photos of what they see in the trees in the El Dorado National Forest,Class B,2014-07-15 12:00:00,38.77386,-120.4036,7,2014,California
3756,56388,Report 56388: Night driver snaps photo of bipedal animal on remote gravel road near Annapolis,Class A,2014-07-16 12:00:00,37.30427,-90.83465,7,2014,Missouri
3757,45498,Report 45498: Strange occurrences are ongoing at a rural home outside Talladega,Class B,2014-07-27 12:00:00,33.24084,-85.7894,7,2014,Alabama
3758,46206,Report 46206: Hikers observe a tall human-like figure near Rawley Springs,Class B,2014-08-07 12:00:00,38.51591,-79.02109,8,2014,Virginia
3759,46243,Report 46243: Passengers travelling to the Arizona Snowbowl ski area have a possible daytime sighting,Class B,2014-08-10 12:00:00,35.30685,-111.7141,8,2014,Arizona
3760,46604,"Report 46604: Driver notices ""Something out of Place"" along Hwy. 42 near Paisley",Class B,2014-08-15 12:00:00,29.97454,-81.55172,8,2014,Florida
3761,46330,Report 46330: Daylight sighting by fisherman at Silverwood Lake near Hesperia,Class A,2014-08-20 12:00:00,34.28665,-117.3395,8,2014,California
3762,46534,Report 46534: Possible late afternoon road crossing north of Ransom,Class B,2014-09-05 12:00:00,41.78913,-84.53609,9,2014,Michigan
3763,46439,Report 46439: Motorists have night time sighting near edge of Altona,Class A,2014-09-05 12:00:00,41.12409,-90.16382,9,2014,Illinois
3764,46528,Report 46528: Very close observation of a road crossing at night near Quinwood,Class A,2014-09-05 12:00:00,38.12852,-80.6754,9,2014,West Virginia
3765,47014,"Report 47014: Hikers hear ""weird vocal exchange"" from unknowns near Lake Ann",Class B,2014-09-06 12:00:00,48.50999,-120.793,9,2014,Washington
3766,46477,Report 46477: For two nights campers are scared by loud vocalizations near Brinnon,Class B,2014-09-08 12:00:00,47.67304,-122.941,9,2014,Washington
3767,47021,Report 47021: Bigfoot crosses SR-72 directly in front a vehicle west of Arcadia and just outside Myakka River State Park,Class A,2014-09-09 12:00:00,27.19995,-81.98468,9,2014,Florida
3768,48403,Report 48403: Farmer hears possible nighttime vocalizations outside Errol,Class B,2014-09-15 12:00:00,44.79969,-71.1794,9,2014,New Hampshire
3769,46546,"Report 46546: Mother and son, while backpacking, experience a possible night-time camp approach near Natches",Class B,2014-09-15 12:00:00,46.73581,-121.3201,9,2014,Washington
3770,46746,Report 46746: Nighttime sighting by a motorist west of Newville,Class A,2014-09-17 12:00:00,31.23374,-85.21574,9,2014,Alabama
3771,47067,Report 47067: ATV riders near Berea have scary ride out of woods at night,Class B,2014-09-22 12:00:00,37.30984,-84.20422,9,2014,Kentucky
3772,46578,Report 46578: Possible howls are heard for several weeks near Pine Knot,Class B,2014-09-26 12:00:00,36.40406,-84.23711,9,2014,Tennessee
3773,46676,Report 46676: Soldier reports possible vocalizations during a morning group run at Fort Leonard Wood,Class B,2014-10-01 12:00:00,37.4504,-92.5415,10,2014,Missouri
3774,65984,Report 65984: Hunter's dusk sighting of a sasquatch on the Kickapoo (KS) Indian Reservation,Class A,2014-10-04 12:00:00,39.4045,-94.91451,10,2014,Missouri
3775,46769,Report 46769: Mushroom picking couple scared out of a forest near Wilkeson,Class B,2014-10-08 12:00:00,47.1352,-122.0669,10,2014,Washington
3776,46878,Report 46878: Hiker has a daylight sighting in Buffalo Rock State Park,Class A,2014-10-10 12:00:00,41.3224,-88.92,10,2014,Illinois
3777,46805,Report 46805: Hikers are startled by unusual sounds in Staunton State Park,Class A,2014-10-11 12:00:00,39.52701,-105.4147,10,2014,Colorado
3778,46795,Report 46795: Hunter experiences night-time rock-throwing and possible vocalizations while camping near Hartsel,Class B,2014-10-12 12:00:00,38.77741,-105.9111,10,2014,Colorado
3779,59343,"Report 59343: Father and son experience ""disappearing stump"" on Carmen Creek Road while scouting for deer during the day outside the city of Salmon",Class B,2014-10-15 12:00:00,45.2704,-113.8186,10,2014,Idaho
3780,46809,Report 46809: Possible tracks photographed by an LEO hiking North of Loup Loup Pass,Class B,2014-10-19 12:00:00,48.44425,-119.9417,10,2014,Washington
3781,47115,Report 47115: Hiker near Stevens Pass alarmed by very close and loud vocalizations of unknown origin,Class B,2014-10-21 12:00:00,47.82636,-121.1057,10,2014,Washington
3782,46817,Report 46817: Hunter scouting locations has a possible encounter near Buhl,Class B,2014-10-23 12:00:00,47.47025,-92.75357,10,2014,Minnesota
3783,46641,Report 46641: Possible activity at a home outside Queen City,Class B,2014-10-23 12:00:00,33.17162,-94.14799,10,2014,Texas
3784,56270,Report 56270: Hunter finds broken turtle shells and hears possible vocalizations near Coolin,Class B,2014-10-24 12:00:00,48.43676,-116.9137,10,2014,Idaho
3785,47035,Report 47035: Resident outside for a smoke in the early morning hours hears strange vocalizations near Spanaway,Class B,2014-11-07 12:00:00,47.03189,-122.3677,11,2014,Washington
3786,47026,Report 47026: Camper is subjected to possible intimidation behavior in the Uwharrie National Forest,Class B,2014-11-08 12:00:00,35.35636,-80.01653,11,2014,North Carolina
3787,57053,Report 57053: Fisherman has up-close daytime encounter with a hairy hominid near Clayton,Class A,2014-11-08 12:00:00,34.8804,-83.31311,11,2014,Georgia
3788,47225,Report 47225: Possible early morning sighting by a couple driving near Hedgesville,Class B,2014-11-12 12:00:00,39.51256,-78.05424,11,2014,West Virginia
3789,47267,Report 47267: Motorists observe a tall white/grey biped and red eyes north of Hays,Class A,2014-11-14 12:00:00,39.1062,-99.26195,11,2014,Kansas
3790,51419,Report 51419: Daylight sighting by a hunter on her hunting property near Pembine,Class A,2014-11-19 12:00:00,45.64585,-88.0896,11,2014,Wisconsin
3791,49869,Report 49869: Possible vocalizations heard at night in southern Eatonville,Class B,2014-11-20 12:00:00,46.86113,-122.2669,11,2014,Washington
3792,47408,Report 47408: Deer hunter hears possible vocalization at dusk near Queen City,Class B,2014-11-29 12:00:00,33.2784,-94.12258,11,2014,Texas
3793,47305,Report 47305: Bow hunter hears possible vocalizations and wood knocks in the East Fork Wilderness Area near Williamsburg,Class B,2014-12-07 12:00:00,39.01569,-84.08533,12,2014,Ohio
3794,51821,Report 51821: Family has multiple sightings and interactions in their backyard near Elgin,Class A,2014-12-08 12:00:00,30.40335,-97.2836,12,2014,Texas
3795,48932,Report 48932: Snowplow driver has possible night-time sighting near Coles Corner,Class B,2014-12-15 12:00:00,47.72298,-120.7219,12,2014,Washington
3796,47651,Report 47651: Witness hears possible whoops and chatter behind his home north of Edwardsville,Class B,2014-12-17 12:00:00,39.3985,-94.4955,12,2014,Missouri
3797,44849,Report 44849: Sightings at night in the same area off Bone Camp Road near Northport,Class A,2014-12-27 12:00:00,33.37095,-87.6942,12,2014,Alabama
3798,47412,Report 47412: Motorist has possible night time sighting near Plainview,Class B,2014-12-27 12:00:00,39.2038,-89.9758,12,2014,Illinois
3799,47403,Report 47403: Deer hunter has daylight encounters and attempts to take photos east of Findlay,Class A,2014-12-30 12:00:00,39.50655,-88.70795,12,2014,Illinois
3800,44986,"Report 44986: Memory told of a close up daylight encounter with two, possibly young, Bigfoots near Abbeville",Class A,2014-12-31 12:00:00,31.651,-85.19265,12,2014,Alabama
